Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home
11,Nevada Wolf Pack,216,Utah State Aggies,220,,,,False,Mountain West,Mountain West
11,San Diego State Aztecs,212,Colorado State Rams,217,,,2023-11-07T00:00:00,False,Mountain West,Mountain West
11,Air Force Falcons,221,Hawaii Rainbow Warriors,115,,,,False,Mountain West,Mountain West
11,New Mexico Lobos,214,Boise State Broncos,215,,,,False,Mountain West,Mountain West
12,Michigan Wolverines,95,Maryland Terrapins,92,,,,False,Big Ten - East,Big Ten - East
12,Florida Gators,271,Missouri Tigers,280,,,,False,SEC - East,SEC - East
12,UL Monroe Warhawks,326,Ole Miss Rebels,274,,,,False,Sun Belt - West,SEC - West
12,Minnesota Golden Gophers,104,Ohio State Buckeyes,98,,,,False,Big Ten - West,Big Ten - East
12,New Mexico State Aggies,344,Auburn Tigers,279,,,,False,Conference USA,SEC - West
12,Rutgers Scarlet Knights,103,Penn State Nittany Lions,101,,,,False,Big Ten - East,Big Ten - East
12,Illinois Fighting Illini,102,Iowa Hawkeyes,91,,,,False,Big Ten - West,Big Ten - West
12,UMass Minutemen,55,Liberty Flames,84,,,2023-11-18T18:00:00,False,FBS Independents,Conference USA
12,UTEP Miners,139,Middle Tennessee Blue Raiders,135,,,2023-11-18T19:00:00,False,Conference USA,Conference USA
12,Abilene Christian Wildcats,296,Texas A&M Aggies,270,,,2023-11-18T17:00:00,False,,SEC - West
12,Kentucky Wildcats,268,South Carolina Gamecocks,267,,,,False,SEC - East,SEC - East
12,Georgia Bulldogs,272,Tennessee Volunteers,277,8.1,,,False,SEC - East,SEC - East
12,Nebraska Cornhuskers,99,Wisconsin Badgers,96,,,,False,Big Ten - West,Big Ten - West
12,Chattanooga Mocs,281,Alabama Crimson Tide,275,,,2023-11-18T17:00:00,False,,SEC - West
12,Southern Miss Golden Eagles,143,Mississippi State Bulldogs,278,,,2023-11-18T17:00:00,False,Sun Belt - West,SEC - West
12,Coastal Carolina Chanticleers,81,Army Black Knights,263,,,2023-11-18T17:00:00,False,Sun Belt - East,FBS Independents
12,Sacred Heart Pioneers,227,UConn Huskies,3,,,2023-11-18T17:00:00,False,,FBS Independents
12,Louisiana Tech Bulldogs,137,Jacksonville State Gamecocks,238,,,2023-11-18T19:00:00,False,Conference USA,Conference USA
12,Purdue Boilermakers,94,Northwestern Wildcats,100,,,,False,Big Ten - West,Big Ten - West
12,Florida International Panthers,140,Arkansas Razorbacks,276,,,,False,Conference USA,SEC - West
12,Michigan State Spartans,97,Indiana Hoosiers,93,,,,False,Big Ten - East,Big Ten - East
12,Sam Houston Bearkats,295,Western Kentucky Hilltoppers,144,,,2023-11-18T20:30:00,False,Conference USA,Conference USA
12,Georgia State Panthers,328,LSU Tigers,269,,,,False,Sun Belt - East,SEC - West
12,Utah Utes,248,Arizona Wildcats,247,,,,False,Pac-12,Pac-12
12,Washington Huskies,249,Oregon State Beavers,252,,,,False,Pac-12,Pac-12
12,California Golden Bears,251,Stanford Cardinal,254,,,,False,Pac-12,Pac-12
12,Colorado Buffaloes,250,Washington State Cougars,256,,,2023-11-18T03:30:00,False,Pac-12,Pac-12
12,UCLA Bruins,253,USC Trojans,246,,,,False,Pac-12,Pac-12
12,Oregon Ducks,245,Arizona State Sun Devils,255,,,,False,Pac-12,Pac-12
12,Wake Forest Demon Deacons,34,Notre Dame Fighting Irish,25,,,2023-11-18T20:30:00,False,Atlantic Coast,FBS Independents
12,Boston College Eagles,35,Pittsburgh Panthers,28,,,2023-11-17T00:00:00,False,Atlantic Coast,Atlantic Coast
12,North Carolina Tar Heels,21,Clemson Tigers,27,,,,False,Atlantic Coast,Atlantic Coast
12,Louisville Cardinals,24,Miami Hurricanes,23,,,,False,Atlantic Coast,Atlantic Coast
12,Duke Blue Devils,26,Virginia Cavaliers,22,,,,False,Atlantic Coast,Atlantic Coast
12,NC State Wolfpack,33,Virginia Tech Hokies,31,,,,False,Atlantic Coast,Atlantic Coast
12,North Alabama Lions,396,Florida State Seminoles,29,,,,False,,Atlantic Coast
12,Syracuse Orange,30,Georgia Tech Yellow Jackets,32,,,,False,Atlantic Coast,Atlantic Coast
12,Kansas State Wildcats,112,Kansas Jayhawks,106,7.0,,,False,Big 12,Big 12
12,Oklahoma State Cowboys,113,Houston Cougars,6,,,,False,Big 12,Big 12
12,Oklahoma Sooners,105,BYU Cougars,336,,,,False,Big 12,Big 12
12,Baylor Bears,108,TCU Horned Frogs,114,,,,False,Big 12,Big 12
12,UCF Knights,8,Texas Tech Red Raiders,111,,,,False,Big 12,Big 12
12,Cincinnati Bearcats,4,West Virginia Mountaineers,107,,,,False,Big 12,Big 12
12,Texas Longhorns,109,Iowa State Cyclones,110,,,,False,Big 12,Big 12
12,North Texas Mean Green,141,Tulsa Golden Hurricane,5,,,,False,American Athletic,American Athletic
12,Tulane Green Wave,10,Florida Atlantic Owls,145,,,,False,American Athletic,American Athletic
12,SMU Mustangs,1,Memphis Tigers,7,,,,False,American Athletic,American Athletic
12,East Carolina Pirates,9,Navy Midshipmen,258,,,,False,American Athletic,American Athletic
12,Rice Owls,146,Charlotte 49ers,142,,,,False,American Athletic,American Athletic
12,South Florida Bulls,11,UTSA Roadrunners,147,,,2023-11-18T02:00:00,False,American Athletic,American Athletic
12,Temple Owls,2,UAB Blazers,134,,,,False,American Athletic,American Athletic
12,Texas State Bobcats,332,Arkansas State Red Wolves,327,,,,False,Sun Belt - West,Sun Belt - West
12,Appalachian State Mountaineers,331,James Madison Dukes,126,,,,False,Sun Belt - East,Sun Belt - East
12,Louisiana Ragin Cajuns,324,Troy Trojans,333,,,,False,Sun Belt - West,Sun Belt - West
12,Old Dominion Monarchs,138,Georgia Southern Eagles,329,,,,False,Sun Belt - East,Sun Belt - East
12,Marshall Thundering Herd,136,South Alabama Jaguars,330,,,,False,Sun Belt - East,Sun Belt - West
12,Toledo Rockets,183,Bowling Green Falcons,181,,,2023-11-15T00:00:00,False,Mid-American - West,Mid-American - East
12,Buffalo Bulls,179,Miami (OH) RedHawks,182,,,2023-11-16T00:00:00,False,Mid-American - East,Mid-American - East
12,Central Michigan Chippewas,185,Ohio Bobcats,180,,,2023-11-16T00:00:00,False,Mid-American - West,Mid-American - East
12,Kent State Golden Flashes,178,Ball State Cardinals,184,,,,False,Mid-American - East,Mid-American - West
12,Akron Zips,177,Eastern Michigan Eagles,187,,,2023-11-15T00:00:00,False,Mid-American - East,Mid-American - West
12,Western Michigan Broncos,188,Northern Illinois Huskies,186,,,2023-11-15T00:00:00,False,Mid-American - West,Mid-American - West
12,UNLV Rebels,218,Air Force Falcons,221,,,2023-11-18T20:30:00,False,Mountain West,Mountain West
12,San Diego State Aztecs,212,San Jose State Spartans,222,,,2023-11-19T03:30:00,False,Mountain West,Mountain West
12,Hawaii Rainbow Warriors,115,Wyoming Cowboys,219,,,,False,Mountain West,Mountain West
12,New Mexico Lobos,214,Fresno State Bulldogs,213,,,,False,Mountain West,Mountain West
12,Boise State Broncos,215,Utah State Aggies,220,,,2023-11-19T00:00:00,False,Mountain West,Mountain West
