Week,AwayTeamName,HomeTeamName,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,TeamsConcatenated,ConferenceConcatenated
13,Ole Miss Rebels,Mississippi State Bulldogs,,,2023-11-25T00:30:00,False,Ole Miss Rebels vs Mississippi State Bulldogs,SEC - West vs SEC - West
13,Northwestern Wildcats,Illinois Fighting Illini,,,,False,Northwestern Wildcats vs Illinois Fighting Illini,Big Ten - West vs Big Ten - West
13,Florida State Seminoles,Florida Gators,,,,False,Florida State Seminoles vs Florida Gators,Atlantic Coast vs SEC - East
13,Georgia Bulldogs,Georgia Tech Yellow Jackets,,,,False,Georgia Bulldogs vs Georgia Tech Yellow Jackets,SEC - East vs Atlantic Coast
13,Missouri Tigers,Arkansas Razorbacks,,,2023-11-25T21:00:00,False,Missouri Tigers vs Arkansas Razorbacks,SEC - East vs SEC - West
13,Kentucky Wildcats,Louisville Cardinals,-2.9,,,False,Kentucky Wildcats vs Louisville Cardinals,SEC - East vs Atlantic Coast
13,Texas A&M Aggies,LSU Tigers,,,,False,Texas A&M Aggies vs LSU Tigers,SEC - West vs SEC - West
13,Notre Dame Fighting Irish,Stanford Cardinal,,,,False,Notre Dame Fighting Irish vs Stanford Cardinal,FBS Independents vs Pac-12
13,Oregon State Beavers,Oregon Ducks,-10.4,,2023-11-26T01:30:00,False,Oregon State Beavers vs Oregon Ducks,Pac-12 vs Pac-12
13,Colorado Buffaloes,Utah Utes,,,,False,Colorado Buffaloes vs Utah Utes,Pac-12 vs Pac-12
13,California Golden Bears,UCLA Bruins,,,,False,California Golden Bears vs UCLA Bruins,Pac-12 vs Pac-12
13,Washington State Cougars,Washington Huskies,,,,False,Washington State Cougars vs Washington Huskies,Pac-12 vs Pac-12
13,Arizona Wildcats,Arizona State Sun Devils,,,,False,Arizona Wildcats vs Arizona State Sun Devils,Pac-12 vs Pac-12
13,Miami Hurricanes,Boston College Eagles,,,2023-11-25T17:00:00,False,Miami Hurricanes vs Boston College Eagles,Atlantic Coast vs Atlantic Coast
13,Pittsburgh Panthers,Duke Blue Devils,,,,False,Pittsburgh Panthers vs Duke Blue Devils,Atlantic Coast vs Atlantic Coast
13,North Carolina Tar Heels,NC State Wolfpack,,,,False,North Carolina Tar Heels vs NC State Wolfpack,Atlantic Coast vs Atlantic Coast
13,Wake Forest Demon Deacons,Syracuse Orange,,,,False,Wake Forest Demon Deacons vs Syracuse Orange,Atlantic Coast vs Atlantic Coast
13,Virginia Tech Hokies,Virginia Cavaliers,,,,False,Virginia Tech Hokies vs Virginia Cavaliers,Atlantic Coast vs Atlantic Coast
13,BYU Cougars,Oklahoma State Cowboys,,,,False,BYU Cougars vs Oklahoma State Cowboys,Big 12 vs Big 12
13,TCU Horned Frogs,Oklahoma Sooners,,,2023-11-25T17:00:00,False,TCU Horned Frogs vs Oklahoma Sooners,Big 12 vs Big 12
13,Houston Cougars,UCF Knights,,,,False,Houston Cougars vs UCF Knights,Big 12 vs Big 12
13,Kansas Jayhawks,Cincinnati Bearcats,,,,False,Kansas Jayhawks vs Cincinnati Bearcats,Big 12 vs Big 12
13,Iowa State Cyclones,Kansas State Wildcats,,,,False,Iowa State Cyclones vs Kansas State Wildcats,Big 12 vs Big 12
13,West Virginia Mountaineers,Baylor Bears,,,,False,West Virginia Mountaineers vs Baylor Bears,Big 12 vs Big 12
13,Texas Tech Red Raiders,Texas Longhorns,,,2023-11-26T00:30:00,False,Texas Tech Red Raiders vs Texas Longhorns,Big 12 vs Big 12
13,Tulsa Golden Hurricane,East Carolina Pirates,,,,False,Tulsa Golden Hurricane vs East Carolina Pirates,American Athletic vs American Athletic
13,Memphis Tigers,Temple Owls,,,,False,Memphis Tigers vs Temple Owls,American Athletic vs American Athletic
13,Florida Atlantic Owls,Rice Owls,,,,False,Florida Atlantic Owls vs Rice Owls,American Athletic vs American Athletic
13,UAB Blazers,North Texas Mean Green,,,,False,UAB Blazers vs North Texas Mean Green,American Athletic vs American Athletic
13,Navy Midshipmen,SMU Mustangs,,,,False,Navy Midshipmen vs SMU Mustangs,American Athletic vs American Athletic
13,UTSA Roadrunners,Tulane Green Wave,,,,False,UTSA Roadrunners vs Tulane Green Wave,American Athletic vs American Athletic
13,Charlotte 49ers,South Florida Bulls,,,,False,Charlotte 49ers vs South Florida Bulls,American Athletic vs American Athletic
13,Georgia Southern Eagles,Appalachian State Mountaineers,,,,False,Georgia Southern Eagles vs Appalachian State Mountaineers,Sun Belt - East vs Sun Belt - East
13,Troy Trojans,Southern Miss Golden Eagles,,,,False,Troy Trojans vs Southern Miss Golden Eagles,Sun Belt - West vs Sun Belt - West
13,Arkansas State Red Wolves,Marshall Thundering Herd,,,,False,Arkansas State Red Wolves vs Marshall Thundering Herd,Sun Belt - West vs Sun Belt - East
13,Georgia State Panthers,Old Dominion Monarchs,,,,False,Georgia State Panthers vs Old Dominion Monarchs,Sun Belt - East vs Sun Belt - East
13,UL Monroe Warhawks,Louisiana Ragin Cajuns,,,,False,UL Monroe Warhawks vs Louisiana Ragin Cajuns,Sun Belt - West vs Sun Belt - West
13,James Madison Dukes,Coastal Carolina Chanticleers,,,,False,James Madison Dukes vs Coastal Carolina Chanticleers,Sun Belt - East vs Sun Belt - East
13,South Alabama Jaguars,Texas State Bobcats,,,2023-11-26T20:00:00,False,South Alabama Jaguars vs Texas State Bobcats,Sun Belt - West vs Sun Belt - West
13,Ohio Bobcats,Akron Zips,,,2023-11-25T17:00:00,False,Ohio Bobcats vs Akron Zips,Mid-American - East vs Mid-American - East
13,Miami (OH) RedHawks,Ball State Cardinals,,,,False,Miami (OH) RedHawks vs Ball State Cardinals,Mid-American - East vs Mid-American - West
13,Eastern Michigan Eagles,Buffalo Bulls,,,,False,Eastern Michigan Eagles vs Buffalo Bulls,Mid-American - West vs Mid-American - East
13,Toledo Rockets,Central Michigan Chippewas,,,2023-11-25T17:00:00,False,Toledo Rockets vs Central Michigan Chippewas,Mid-American - West vs Mid-American - West
13,Northern Illinois Huskies,Kent State Golden Flashes,,,,False,Northern Illinois Huskies vs Kent State Golden Flashes,Mid-American - West vs Mid-American - East
13,Bowling Green Falcons,Western Michigan Broncos,,,,False,Bowling Green Falcons vs Western Michigan Broncos,Mid-American - East vs Mid-American - West
13,Utah State Aggies,New Mexico Lobos,,,2023-11-25T20:30:00,False,Utah State Aggies vs New Mexico Lobos,Mountain West vs Mountain West
13,Fresno State Bulldogs,San Diego State Aztecs,,,,False,Fresno State Bulldogs vs San Diego State Aztecs,Mountain West vs Mountain West
13,San Jose State Spartans,UNLV Rebels,,,2023-11-26T20:00:00,False,San Jose State Spartans vs UNLV Rebels,Mountain West vs Mountain West
13,Wyoming Cowboys,Nevada Wolf Pack,,,2023-11-27T02:00:00,False,Wyoming Cowboys vs Nevada Wolf Pack,Mountain West vs Mountain West
13,Colorado State Rams,Hawaii Rainbow Warriors,,,2023-11-27T04:00:00,False,Colorado State Rams vs Hawaii Rainbow Warriors,Mountain West vs Mountain West
13,Air Force Falcons,Boise State Broncos,,,2023-11-25T21:00:00,False,Air Force Falcons vs Boise State Broncos,Mountain West vs Mountain West
