Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated
1,Towson Tigers,127,Maryland Terrapins,92,,,2023-08-30T19:30:00,False,,Big Ten - East,Towson Tigers vs Maryland Terrapins
1,Central Michigan Chippewas,185,Michigan State Spartans,97,-10.0,33.7,2023-08-29T23:00:00,False,Mid-American - West,Big Ten - East,Central Michigan Chippewas vs Michigan State Spartans
1,East Carolina Pirates,9,Michigan Wolverines,95,-24.8,35.4,2023-08-30T16:00:00,False,American Athletic,Big Ten - East,East Carolina Pirates vs Michigan Wolverines
1,Nebraska Cornhuskers,99,Minnesota Golden Gophers,104,-5.2,31.3,2023-08-29T00:00:00,False,Big Ten - West,Big Ten - West,Nebraska Cornhuskers vs Minnesota Golden Gophers
1,South Dakota Coyotes,321,Missouri Tigers,280,,,2023-08-29T00:00:00,False,,SEC - East,South Dakota Coyotes vs Missouri Tigers
1,Mercer Bears,284,Ole Miss Rebels,274,,,2023-08-30T18:00:00,False,,SEC - West,Mercer Bears vs Ole Miss Rebels
1,South Carolina Gamecocks,267,North Carolina Tar Heels,21,-1.7,43.7,2023-08-30T23:30:00,True,SEC - East,Atlantic Coast,South Carolina Gamecocks vs North Carolina Tar Heels
1,Northwestern Wildcats,100,Rutgers Scarlet Knights,103,-4.8,27.9,2023-08-31T16:00:00,False,Big Ten - West,Big Ten - East,Northwestern Wildcats vs Rutgers Scarlet Knights
1,Western Illinois Leathernecks,322,New Mexico State Aggies,344,,,2023-08-31T01:00:00,False,,Conference USA,Western Illinois Leathernecks vs New Mexico State Aggies
1,UMass Minutemen,55,Auburn Tigers,279,-27.5,37.2,2023-08-30T19:30:00,False,FBS Independents,SEC - West,UMass Minutemen vs Auburn Tigers
1,West Virginia Mountaineers,107,Penn State Nittany Lions,101,-14.1,36.1,2023-08-30T23:30:00,False,Big 12,Big Ten - East,West Virginia Mountaineers vs Penn State Nittany Lions
1,Maine Black Bears,17,Florida International Panthers,140,,,2023-08-30T22:30:00,False,,Conference USA,Maine Black Bears vs Florida International Panthers
1,Utah State Aggies,220,Iowa Hawkeyes,91,-16.2,29.9,2023-08-30T16:00:00,False,Mountain West,Big Ten - West,Utah State Aggies vs Iowa Hawkeyes
1,Bowling Green Falcons,181,Liberty Flames,84,-8.6,34.7,2023-08-30T16:00:00,False,Mid-American - East,Conference USA,Bowling Green Falcons vs Liberty Flames
1,Florida International Panthers,140,Louisiana Tech Bulldogs,137,-7.9,40.2,2023-08-24T01:00:00,False,Conference USA,Conference USA,Florida International Panthers vs Louisiana Tech Bulldogs
1,Hawaii Rainbow Warriors,115,Vanderbilt Commodores,273,-11.7,38.2,2023-08-23T23:30:00,False,Mountain West,SEC - East,Hawaii Rainbow Warriors vs Vanderbilt Commodores
1,Alabama A&M Bulldogs,309,Vanderbilt Commodores,273,,,2023-08-30T23:00:00,False,,SEC - East,Alabama A&M Bulldogs vs Vanderbilt Commodores
1,Army Black Knights,263,UL Monroe Warhawks,326,3.6,33.4,2023-08-30T23:00:00,False,FBS Independents,Sun Belt - West,Army Black Knights vs UL Monroe Warhawks
1,New Mexico Lobos,214,Texas A&M Aggies,270,-26.1,33.7,2023-08-30T23:00:00,False,Mountain West,SEC - West,New Mexico Lobos vs Texas A&M Aggies
1,Fresno State Bulldogs,213,Purdue Boilermakers,94,-3.1,34.7,2023-08-30T16:00:00,False,Mountain West,Big Ten - West,Fresno State Bulldogs vs Purdue Boilermakers
1,Sam Houston Bearkats,295,BYU Cougars,336,-15.5,34.7,2023-08-31T02:15:00,False,Conference USA,Big 12,Sam Houston Bearkats vs BYU Cougars
1,Florida Gators,271,Utah Utes,248,-4.1,31.3,2023-08-29T00:00:00,False,SEC - East,Pac-12,Florida Gators vs Utah Utes
1,Louisiana Tech Bulldogs,137,SMU Mustangs,1,-12.7,45.1,2023-08-30T16:00:00,False,Conference USA,American Athletic,Louisiana Tech Bulldogs vs SMU Mustangs
1,Tennessee Volunteers,277,Virginia Cavaliers,22,19.6,39.9,2023-08-30T16:00:00,True,SEC - East,Atlantic Coast,Tennessee Volunteers vs Virginia Cavaliers
1,Incarnate Word Cardinals,294,UTEP Miners,139,,,2023-08-31T01:00:00,False,,Conference USA,Incarnate Word Cardinals vs UTEP Miners
1,Buffalo Bulls,179,Wisconsin Badgers,96,-18.9,37.5,2023-08-30T19:30:00,False,Mid-American - East,Big Ten - West,Buffalo Bulls vs Wisconsin Badgers
1,Middle Tennessee Blue Raiders,135,Alabama Crimson Tide,275,-26.8,37.5,2023-08-30T23:30:00,False,Conference USA,SEC - West,Middle Tennessee Blue Raiders vs Alabama Crimson Tide
1,SE Louisiana Lions,300,Mississippi State Bulldogs,278,,,2023-08-30T20:00:00,False,,SEC - West,SE Louisiana Lions vs Mississippi State Bulldogs
1,Toledo Rockets,183,Illinois Fighting Illini,102,-6.5,33.7,2023-08-30T23:30:00,False,Mid-American - West,Big Ten - West,Toledo Rockets vs Illinois Fighting Illini
1,NC State Wolfpack,33,UConn Huskies,3,10.3,33.0,2023-08-28T23:30:00,False,Atlantic Coast,FBS Independents,NC State Wolfpack vs UConn Huskies
1,LSU Tigers,269,Florida State Seminoles,29,1.2,38.5,2023-08-31T23:30:00,True,SEC - West,Atlantic Coast,LSU Tigers vs Florida State Seminoles
1,UTEP Miners,139,Jacksonville State Gamecocks,238,0.5,37.2,2023-08-23T21:30:00,False,Conference USA,Conference USA,UTEP Miners vs Jacksonville State Gamecocks
1,UT Martin Skyhawks,241,Georgia Bulldogs,272,,,2023-08-30T22:00:00,False,,SEC - East,UT Martin Skyhawks vs Georgia Bulldogs
1,Western Carolina Catamounts,287,Arkansas Razorbacks,276,,,2023-08-30T20:00:00,False,,SEC - West,Western Carolina Catamounts vs Arkansas Razorbacks
1,Ohio State Buckeyes,98,Indiana Hoosiers,93,19.3,40.9,2023-08-30T19:30:00,False,Big Ten - East,Big Ten - East,Ohio State Buckeyes vs Indiana Hoosiers
1,Ball State Cardinals,184,Kentucky Wildcats,268,-17.9,33.4,2023-08-30T16:00:00,False,Mid-American - West,SEC - East,Ball State Cardinals vs Kentucky Wildcats
1,South Florida Bulls,11,Western Kentucky Hilltoppers,144,-7.9,48.5,2023-08-30T19:30:00,False,American Athletic,Conference USA,South Florida Bulls vs Western Kentucky Hilltoppers
1,Northern Arizona Lumberjacks,79,Arizona Wildcats,247,,,2023-08-31T02:00:00,False,,Pac-12,Northern Arizona Lumberjacks vs Arizona Wildcats
1,Oregon State Beavers,252,San Jose State Spartans,222,11.4,37.5,2023-08-31T19:30:00,False,Pac-12,Mountain West,Oregon State Beavers vs San Jose State Spartans
1,Portland State Vikings,76,Oregon Ducks,245,,,2023-08-30T19:00:00,False,,Pac-12,Portland State Vikings vs Oregon Ducks
1,California Golden Bears,251,North Texas Mean Green,141,3.3,38.2,2023-08-30T20:00:00,False,Pac-12,American Athletic,California Golden Bears vs North Texas Mean Green
1,Coastal Carolina Chanticleers,81,UCLA Bruins,253,-10.0,44.4,2023-08-31T02:30:00,False,Sun Belt - East,Pac-12,Coastal Carolina Chanticleers vs UCLA Bruins
1,Colorado Buffaloes,250,TCU Horned Frogs,114,-14.1,40.9,2023-08-30T16:00:00,False,Pac-12,Big 12,Colorado Buffaloes vs TCU Horned Frogs
1,Boise State Broncos,215,Washington Huskies,249,-10.0,40.6,2023-08-30T19:30:00,False,Mountain West,Pac-12,Boise State Broncos vs Washington Huskies
1,San Jose State Spartans,222,USC Trojans,246,-21.0,44.4,2023-08-24T00:00:00,False,Mountain West,Pac-12,San Jose State Spartans vs USC Trojans
1,Nevada Wolf Pack,216,USC Trojans,246,-26.5,43.7,2023-08-30T22:30:00,False,Mountain West,Pac-12,Nevada Wolf Pack vs USC Trojans
1,Washington State Cougars,256,Colorado State Rams,217,5.9,38.9,2023-08-30T23:00:00,False,Pac-12,Mountain West,Washington State Cougars vs Colorado State Rams
1,Stanford Cardinal,254,Hawaii Rainbow Warriors,115,3.3,40.2,2023-08-30T03:00:00,False,Pac-12,Mountain West,Stanford Cardinal vs Hawaii Rainbow Warriors
1,Southern Utah Thunderbirds,78,Arizona State Sun Devils,255,,,2023-08-29T02:00:00,False,,Pac-12,Southern Utah Thunderbirds vs Arizona State Sun Devils
1,UMass Minutemen,55,New Mexico State Aggies,344,-5.2,30.6,2023-08-23T23:00:00,False,FBS Independents,Conference USA,UMass Minutemen vs New Mexico State Aggies
1,Navy Midshipmen,258,Notre Dame Fighting Irish,25,-14.1,34.7,2023-08-23T18:30:00,True,American Athletic,FBS Independents,Navy Midshipmen vs Notre Dame Fighting Irish
1,Tennessee State Tigers,235,Notre Dame Fighting Irish,25,,,2023-08-30T19:30:00,False,,FBS Independents,Tennessee State Tigers vs Notre Dame Fighting Irish
1,Northern Illinois Huskies,186,Boston College Eagles,35,-6.5,35.8,2023-08-30T16:00:00,False,Mid-American - West,Atlantic Coast,Northern Illinois Huskies vs Boston College Eagles
1,Clemson Tigers,27,Duke Blue Devils,26,6.2,38.9,2023-09-02T00:00:00,False,Atlantic Coast,Atlantic Coast,Clemson Tigers vs Duke Blue Devils
1,Elon Phoenix,130,Wake Forest Demon Deacons,34,,,2023-08-28T23:00:00,False,,Atlantic Coast,Elon Phoenix vs Wake Forest Demon Deacons
1,Colgate Raiders,261,Syracuse Orange,30,,,2023-08-30T20:00:00,False,,Atlantic Coast,Colgate Raiders vs Syracuse Orange
1,Wofford Terriers,285,Pittsburgh Panthers,28,,,2023-08-30T19:30:00,False,,Atlantic Coast,Wofford Terriers vs Pittsburgh Panthers
1,Miami (OH) RedHawks,182,Miami Hurricanes,23,-11.7,31.6,2023-08-29T23:00:00,False,Mid-American - East,Atlantic Coast,Miami (OH) RedHawks vs Miami Hurricanes
1,Old Dominion Monarchs,138,Virginia Tech Hokies,31,-10.7,34.7,2023-08-31T00:00:00,False,Sun Belt - East,Atlantic Coast,Old Dominion Monarchs vs Virginia Tech Hokies
1,Louisville Cardinals,24,Georgia Tech Yellow Jackets,32,3.8,34.4,2023-08-29T23:30:00,True,Atlantic Coast,Atlantic Coast,Louisville Cardinals vs Georgia Tech Yellow Jackets
1,Central Arkansas Bears,298,Oklahoma State Cowboys,113,,,2023-08-30T23:00:00,False,,Big 12,Central Arkansas Bears vs Oklahoma State Cowboys
1,Arkansas State Red Wolves,327,Oklahoma Sooners,105,-24.8,40.6,2023-08-30T16:00:00,False,Sun Belt - West,Big 12,Arkansas State Red Wolves vs Oklahoma Sooners
1,Kent State Golden Flashes,178,UCF Knights,8,-25.5,40.2,2023-08-28T23:00:00,False,Mid-American - East,Big 12,Kent State Golden Flashes vs UCF Knights
1,Eastern Kentucky Colonels,237,Cincinnati Bearcats,4,,,2023-08-30T19:30:00,False,,Big 12,Eastern Kentucky Colonels vs Cincinnati Bearcats
1,Missouri State Bears,208,Kansas Jayhawks,106,,,2023-08-30T00:00:00,False,,Big 12,Missouri State Bears vs Kansas Jayhawks
1,Southeast Missouri State Redhawks,243,Kansas State Wildcats,112,,,2023-08-30T23:00:00,False,,Big 12,Southeast Missouri State Redhawks vs Kansas State Wildcats
1,Texas State Bobcats,332,Baylor Bears,108,-17.5,40.6,2023-08-30T23:00:00,False,Sun Belt - West,Big 12,Texas State Bobcats vs Baylor Bears
1,UTSA Roadrunners,147,Houston Cougars,6,0.0,42.0,2023-08-30T23:00:00,False,American Athletic,Big 12,UTSA Roadrunners vs Houston Cougars
1,Rice Owls,146,Texas Longhorns,109,-24.4,40.9,2023-08-30T19:30:00,False,American Athletic,Big 12,Rice Owls vs Texas Longhorns
1,Texas Tech Red Raiders,111,Wyoming Cowboys,219,6.6,35.8,2023-08-30T23:30:00,False,Big 12,Mountain West,Texas Tech Red Raiders vs Wyoming Cowboys
1,Northern Iowa Panthers,206,Iowa State Cyclones,110,,,2023-08-30T18:00:00,False,,Big 12,Northern Iowa Panthers vs Iowa State Cyclones
1,Arkansas-Pine Bluff Golden Lions,310,Tulsa Golden Hurricane,5,,,2023-08-29T00:00:00,False,,American Athletic,Arkansas-Pine Bluff Golden Lions vs Tulsa Golden Hurricane
1,Akron Zips,177,Temple Owls,2,-7.2,37.8,2023-08-30T18:00:00,False,Mid-American - East,American Athletic,Akron Zips vs Temple Owls
1,Monmouth Hawks,166,Florida Atlantic Owls,145,,,2023-08-30T22:00:00,False,,American Athletic,Monmouth Hawks vs Florida Atlantic Owls
1,Bethune-Cookman Wildcats,192,Memphis Tigers,7,,,2023-08-30T23:00:00,False,,American Athletic,Bethune-Cookman Wildcats vs Memphis Tigers
1,South Carolina State Bulldogs,190,Charlotte 49ers,142,,,2023-08-30T22:00:00,False,,American Athletic,South Carolina State Bulldogs vs Charlotte 49ers
1,South Alabama Jaguars,330,Tulane Green Wave,10,-4.5,38.2,2023-08-31T00:00:00,False,Sun Belt - West,American Athletic,South Alabama Jaguars vs Tulane Green Wave
1,North Carolina A&T Aggies,196,UAB Blazers,134,,,2023-08-29T00:00:00,False,,American Athletic,North Carolina A&T Aggies vs UAB Blazers
1,Gardner-Webb Bulldogs,83,Appalachian State Mountaineers,331,,,2023-08-30T19:30:00,False,,Sun Belt - East,Gardner-Webb Bulldogs vs Appalachian State Mountaineers
1,Rhode Island Rams,50,Georgia State Panthers,328,,,2023-08-28T23:00:00,False,,Sun Belt - East,Rhode Island Rams vs Georgia State Panthers
1,Bucknell Bison,257,James Madison Dukes,126,,,2023-08-30T22:00:00,False,,Sun Belt - East,Bucknell Bison vs James Madison Dukes
1,Alcorn State Braves,307,Southern Miss Golden Eagles,143,,,2023-08-30T23:00:00,False,,Sun Belt - West,Alcorn State Braves vs Southern Miss Golden Eagles
1,Stephen F. Austin Lumberjacks,291,Troy Trojans,333,,,2023-08-30T23:00:00,False,,Sun Belt - West,Stephen F. Austin Lumberjacks vs Troy Trojans
1,Albany Great Danes,13,Marshall Thundering Herd,136,,,2023-08-30T22:00:00,False,,Sun Belt - East,Albany Great Danes vs Marshall Thundering Herd
1,The Citadel Bulldogs,288,Georgia Southern Eagles,329,,,2023-08-30T22:00:00,False,,Sun Belt - East,The Citadel Bulldogs vs Georgia Southern Eagles
1,Northwestern State Demons,301,Louisiana Ragin Cajuns,324,,,2023-08-30T23:30:00,False,,Sun Belt - West,Northwestern State Demons vs Louisiana Ragin Cajuns
1,Long Island University Sharks,229,Ohio Bobcats,180,,,2023-08-30T16:00:00,False,,Mid-American - East,Long Island University Sharks vs Ohio Bobcats
1,Ohio Bobcats,180,San Diego State Aztecs,212,-1.7,33.7,2023-08-23T23:00:00,False,Mid-American - East,Mountain West,Ohio Bobcats vs San Diego State Aztecs
1,Howard Bison,195,Eastern Michigan Eagles,187,,,2023-08-29T22:30:00,False,,Mid-American - West,Howard Bison vs Eastern Michigan Eagles
1,St. Francis (PA) Red Flash,225,Western Michigan Broncos,188,,,2023-08-28T23:00:00,False,,Mid-American - West,St. Francis (PA) Red Flash vs Western Michigan Broncos
1,Robert Morris Colonials,230,Air Force Falcons,221,,,2023-08-30T17:00:00,False,,Mountain West,Robert Morris Colonials vs Air Force Falcons
1,Idaho State Bengals,72,San Diego State Aztecs,212,,,2023-08-31T02:30:00,False,,Mountain West,Idaho State Bengals vs San Diego State Aztecs
1,Bryant Bulldogs,231,UNLV Rebels,218,,,2023-08-30T20:00:00,False,,Mountain West,Bryant Bulldogs vs UNLV Rebels
1,East Tennessee State Buccaneers,282,Jacksonville State Gamecocks,238,,,2023-08-30T18:00:00,False,,Conference USA,East Tennessee State Buccaneers vs Jacksonville State Gamecocks
2,Charlotte 49ers,142,Maryland Terrapins,92,,,2023-09-12T23:30:00,False,American Athletic,Big Ten - East,Charlotte 49ers vs Maryland Terrapins
2,Richmond Spiders,52,Michigan State Spartans,97,,,2023-09-12T19:30:00,False,,Big Ten - East,Richmond Spiders vs Michigan State Spartans
2,UNLV Rebels,218,Michigan Wolverines,95,,,2023-09-12T19:30:00,False,Mountain West,Big Ten - East,UNLV Rebels vs Michigan Wolverines
2,Eastern Michigan Eagles,187,Minnesota Golden Gophers,104,,,2023-09-12T23:30:00,False,Mid-American - West,Big Ten - West,Eastern Michigan Eagles vs Minnesota Golden Gophers
2,Middle Tennessee Blue Raiders,135,Missouri Tigers,280,,,2023-09-12T23:00:00,False,Conference USA,SEC - East,Middle Tennessee Blue Raiders vs Missouri Tigers
2,Vanderbilt Commodores,273,Wake Forest Demon Deacons,34,,,2023-09-12T15:00:00,False,SEC - East,Atlantic Coast,Vanderbilt Commodores vs Wake Forest Demon Deacons
2,Temple Owls,2,Rutgers Scarlet Knights,103,,,2023-09-12T23:30:00,False,American Athletic,Big Ten - East,Temple Owls vs Rutgers Scarlet Knights
2,Youngstown State Penguins,155,Ohio State Buckeyes,98,,,2023-09-12T16:00:00,False,,Big Ten - East,Youngstown State Penguins vs Ohio State Buckeyes
2,Delaware Blue Hens,133,Penn State Nittany Lions,101,,,2023-09-12T16:00:00,False,,Big Ten - East,Delaware Blue Hens vs Penn State Nittany Lions
2,North Texas Mean Green,141,Florida International Panthers,140,,,2023-09-12T22:30:00,False,American Athletic,Conference USA,North Texas Mean Green vs Florida International Panthers
2,UConn Huskies,3,Georgia State Panthers,328,,,2023-09-12T23:00:00,False,FBS Independents,Sun Belt - East,UConn Huskies vs Georgia State Panthers
2,Illinois Fighting Illini,102,Kansas Jayhawks,106,,,2023-09-11T23:30:00,False,Big Ten - West,Big 12,Illinois Fighting Illini vs Kansas Jayhawks
2,New Mexico State Aggies,344,Liberty Flames,84,,,2023-09-12T22:00:00,False,Conference USA,Conference USA,New Mexico State Aggies vs Liberty Flames
2,Northwestern State Demons,301,Louisiana Tech Bulldogs,137,,,2023-09-12T23:00:00,False,,Conference USA,Northwestern State Demons vs Louisiana Tech Bulldogs
2,Texas A&M Aggies,270,Miami Hurricanes,23,10.3,,2023-09-12T19:30:00,False,SEC - West,Atlantic Coast,Texas A&M Aggies vs Miami Hurricanes
2,Auburn Tigers,279,California Golden Bears,251,,,2023-09-13T02:30:00,False,SEC - West,Pac-12,Auburn Tigers vs California Golden Bears
2,Air Force Falcons,221,Sam Houston Bearkats,295,,,2023-09-13T00:00:00,True,Mountain West,Conference USA,Air Force Falcons vs Sam Houston Bearkats
2,Furman Paladins,283,South Carolina Gamecocks,267,,,2023-09-12T23:30:00,False,,SEC - East,Furman Paladins vs South Carolina Gamecocks
2,Purdue Boilermakers,94,Virginia Tech Hokies,31,,,2023-09-12T16:00:00,False,Big Ten - West,Atlantic Coast,Purdue Boilermakers vs Virginia Tech Hokies
2,Austin Peay Governors,242,Tennessee Volunteers,277,,,2023-09-12T21:00:00,False,,SEC - East,Austin Peay Governors vs Tennessee Volunteers
2,Wisconsin Badgers,96,Washington State Cougars,256,,,2023-09-12T23:30:00,False,Big Ten - West,Pac-12,Wisconsin Badgers vs Washington State Cougars
2,Ole Miss Rebels,274,Tulane Green Wave,10,,,2023-09-12T19:30:00,False,SEC - West,American Athletic,Ole Miss Rebels vs Tulane Green Wave
2,Jacksonville State Gamecocks,238,Coastal Carolina Chanticleers,81,,,2023-09-12T23:00:00,False,Conference USA,Sun Belt - East,Jacksonville State Gamecocks vs Coastal Carolina Chanticleers
2,Texas Longhorns,109,Alabama Crimson Tide,275,-9.6,,2023-09-12T23:00:00,False,Big 12,SEC - West,Texas Longhorns vs Alabama Crimson Tide
2,Arizona Wildcats,247,Mississippi State Bulldogs,278,,,2023-09-12T23:30:00,False,Pac-12,SEC - West,Arizona Wildcats vs Mississippi State Bulldogs
2,Delaware State Hornets,201,Army Black Knights,263,,,2023-09-12T16:00:00,False,,FBS Independents,Delaware State Hornets vs Army Black Knights
2,Nebraska Cornhuskers,99,Colorado Buffaloes,250,14.0,,2023-09-12T16:00:00,False,Big Ten - West,Pac-12,Nebraska Cornhuskers vs Colorado Buffaloes
2,McNeese Cowboys,299,Florida Gators,271,,,2023-09-12T23:30:00,False,,SEC - East,McNeese Cowboys vs Florida Gators
2,Ball State Cardinals,184,Georgia Bulldogs,272,,,2023-09-12T16:00:00,False,Mid-American - West,SEC - East,Ball State Cardinals vs Georgia Bulldogs
2,Iowa Hawkeyes,91,Iowa State Cyclones,110,,,2023-09-12T19:30:00,False,Big Ten - West,Big 12,Iowa Hawkeyes vs Iowa State Cyclones
2,UTEP Miners,139,Northwestern Wildcats,100,,,2023-09-12T19:30:00,False,Conference USA,Big Ten - West,UTEP Miners vs Northwestern Wildcats
2,Kent State Golden Flashes,178,Arkansas Razorbacks,276,,,2023-09-12T20:00:00,False,Mid-American - East,SEC - West,Kent State Golden Flashes vs Arkansas Razorbacks
2,Indiana State Sycamores,207,Indiana Hoosiers,93,,,2023-09-11T23:00:00,False,,Big Ten - East,Indiana State Sycamores vs Indiana Hoosiers
2,Eastern Kentucky Colonels,237,Kentucky Wildcats,268,,,2023-09-12T19:00:00,False,,SEC - East,Eastern Kentucky Colonels vs Kentucky Wildcats
2,Houston Christian Huskies,293,Western Kentucky Hilltoppers,144,,,2023-09-12T23:00:00,False,,Conference USA,Houston Christian Huskies vs Western Kentucky Hilltoppers
2,Grambling Tigers,312,LSU Tigers,269,,,2023-09-12T23:30:00,False,,SEC - West,Grambling Tigers vs LSU Tigers
2,UC Davis Aggies,118,Oregon State Beavers,252,,,2023-09-13T01:00:00,False,,Pac-12,UC Davis Aggies vs Oregon State Beavers
2,UCLA Bruins,253,San Diego State Aztecs,212,,,2023-09-12T23:30:00,False,Pac-12,Mountain West,UCLA Bruins vs San Diego State Aztecs
2,Utah Utes,248,Baylor Bears,108,,,2023-09-12T16:00:00,False,Pac-12,Big 12,Utah Utes vs Baylor Bears
2,Tulsa Golden Hurricane,5,Washington Huskies,249,,,2023-09-12T21:00:00,False,American Athletic,Pac-12,Tulsa Golden Hurricane vs Washington Huskies
2,Oregon Ducks,245,Texas Tech Red Raiders,111,,,2023-09-12T23:00:00,False,Pac-12,Big 12,Oregon Ducks vs Texas Tech Red Raiders
2,Stanford Cardinal,254,USC Trojans,246,,,2023-09-13T02:30:00,False,Pac-12,Pac-12,Stanford Cardinal vs USC Trojans
2,Oklahoma State Cowboys,113,Arizona State Sun Devils,255,,,2023-09-13T02:30:00,False,Big 12,Pac-12,Oklahoma State Cowboys vs Arizona State Sun Devils
2,Notre Dame Fighting Irish,25,NC State Wolfpack,33,,,2023-09-12T16:00:00,False,FBS Independents,Atlantic Coast,Notre Dame Fighting Irish vs NC State Wolfpack
2,Holy Cross Crusaders,264,Boston College Eagles,35,,,2023-09-12T16:00:00,False,,Atlantic Coast,Holy Cross Crusaders vs Boston College Eagles
2,Lafayette Leopards,266,Duke Blue Devils,26,,,2023-09-12T22:00:00,False,,Atlantic Coast,Lafayette Leopards vs Duke Blue Devils
2,Appalachian State Mountaineers,331,North Carolina Tar Heels,21,,,2023-09-12T21:15:00,False,Sun Belt - East,Atlantic Coast,Appalachian State Mountaineers vs North Carolina Tar Heels
2,Western Michigan Broncos,188,Syracuse Orange,30,,,2023-09-12T19:30:00,False,Mid-American - West,Atlantic Coast,Western Michigan Broncos vs Syracuse Orange
2,Cincinnati Bearcats,4,Pittsburgh Panthers,28,,,2023-09-12T22:30:00,False,Big 12,Atlantic Coast,Cincinnati Bearcats vs Pittsburgh Panthers
2,Charleston Southern Buccaneers,88,Clemson Tigers,27,,,2023-09-12T18:15:00,False,,Atlantic Coast,Charleston Southern Buccaneers vs Clemson Tigers
2,James Madison Dukes,126,Virginia Cavaliers,22,,,2023-09-12T16:00:00,False,Sun Belt - East,Atlantic Coast,James Madison Dukes vs Virginia Cavaliers
2,Southern Miss Golden Eagles,143,Florida State Seminoles,29,,,2023-09-13T00:30:00,False,Sun Belt - West,Atlantic Coast,Southern Miss Golden Eagles vs Florida State Seminoles
2,South Carolina State Bulldogs,190,Georgia Tech Yellow Jackets,32,,,2023-09-12T17:00:00,False,,Atlantic Coast,South Carolina State Bulldogs vs Georgia Tech Yellow Jackets
2,Murray State Racers,240,Louisville Cardinals,24,,,2023-09-10T23:30:00,False,,Atlantic Coast,Murray State Racers vs Louisville Cardinals
2,SMU Mustangs,1,Oklahoma Sooners,105,,,2023-09-12T22:00:00,False,American Athletic,Big 12,SMU Mustangs vs Oklahoma Sooners
2,Troy Trojans,333,Kansas State Wildcats,112,,,2023-09-12T16:00:00,False,Sun Belt - West,Big 12,Troy Trojans vs Kansas State Wildcats
2,Houston Cougars,6,Rice Owls,146,,,2023-09-12T23:00:00,False,Big 12,American Athletic,Houston Cougars vs Rice Owls
2,Southern Utah Thunderbirds,78,BYU Cougars,336,,,2023-09-12T19:00:00,False,,Big 12,Southern Utah Thunderbirds vs BYU Cougars
2,Nicholls Colonels,302,TCU Horned Frogs,114,,,2023-09-13T00:00:00,False,,Big 12,Nicholls Colonels vs TCU Horned Frogs
2,Duquesne Dukes,51,West Virginia Mountaineers,107,,,2023-09-12T22:00:00,False,,Big 12,Duquesne Dukes vs West Virginia Mountaineers
2,UCF Knights,8,Boise State Broncos,215,,,2023-09-12T23:00:00,False,Big 12,Mountain West,UCF Knights vs Boise State Broncos
2,Miami (OH) RedHawks,182,UMass Minutemen,55,,,2023-09-12T19:30:00,False,Mid-American - East,FBS Independents,Miami (OH) RedHawks vs UMass Minutemen
2,Marshall Thundering Herd,136,East Carolina Pirates,9,,,2023-09-12T20:00:00,False,Sun Belt - East,American Athletic,Marshall Thundering Herd vs East Carolina Pirates
2,Memphis Tigers,7,Arkansas State Red Wolves,327,,,2023-09-12T23:00:00,False,American Athletic,Sun Belt - West,Memphis Tigers vs Arkansas State Red Wolves
2,Ohio Bobcats,180,Florida Atlantic Owls,145,,,2023-09-12T22:00:00,False,Mid-American - East,American Athletic,Ohio Bobcats vs Florida Atlantic Owls
2,Wagner Seahawks,223,Navy Midshipmen,258,,,2023-09-12T19:30:00,False,,American Athletic,Wagner Seahawks vs Navy Midshipmen
2,Texas State Bobcats,332,UTSA Roadrunners,147,,,2023-09-12T19:30:00,False,Sun Belt - West,American Athletic,Texas State Bobcats vs UTSA Roadrunners
2,UAB Blazers,134,Georgia Southern Eagles,329,,,2023-09-12T22:00:00,False,American Athletic,Sun Belt - East,UAB Blazers vs Georgia Southern Eagles
2,Florida A&M Rattlers,198,South Florida Bulls,11,,,2023-09-12T23:00:00,False,,American Athletic,Florida A&M Rattlers vs South Florida Bulls
2,Lamar Cardinals,303,UL Monroe Warhawks,326,,,2023-09-13T00:00:00,False,,Sun Belt - West,Lamar Cardinals vs UL Monroe Warhawks
2,Louisiana Ragin Cajuns,324,Old Dominion Monarchs,138,,,2023-09-12T22:00:00,False,Sun Belt - West,Sun Belt - East,Louisiana Ragin Cajuns vs Old Dominion Monarchs
2,SE Louisiana Lions,300,South Alabama Jaguars,330,,,2023-09-12T21:00:00,False,,Sun Belt - West,SE Louisiana Lions vs South Alabama Jaguars
2,Eastern Illinois Panthers,239,Bowling Green Falcons,181,,,2023-09-12T18:00:00,False,,Mid-American - East,Eastern Illinois Panthers vs Bowling Green Falcons
2,Morgan State Bears,199,Akron Zips,177,,,2023-09-12T22:00:00,False,,Mid-American - East,Morgan State Bears vs Akron Zips
2,Fordham Rams,53,Buffalo Bulls,179,,,2023-09-12T22:00:00,False,,Mid-American - East,Fordham Rams vs Buffalo Bulls
2,New Hampshire Wildcats,14,Central Michigan Chippewas,185,,,2023-09-12T17:30:00,False,,Mid-American - West,New Hampshire Wildcats vs Central Michigan Chippewas
2,Southern Illinois Salukis,205,Northern Illinois Huskies,186,,,2023-09-12T19:30:00,False,,Mid-American - West,Southern Illinois Salukis vs Northern Illinois Huskies
2,Texas Southern Tigers,304,Toledo Rockets,183,,,2023-09-12T19:30:00,False,,Mid-American - West,Texas Southern Tigers vs Toledo Rockets
