Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated,ConferenceConcatenated
2,Western Michigan Broncos,188,Syracuse Orange,30,-34.6,82.4,2023-09-12T19:30:00,FALSE,Mid-American - West,Atlantic Coast,Western Michigan Broncos vs Syracuse Orange,Mid-American - West vs Atlantic Coast
2,Cincinnati Bearcats,4,Pittsburgh Panthers,28,-11,69.2,2023-09-12T22:30:00,FALSE,Big 12,Atlantic Coast,Cincinnati Bearcats vs Pittsburgh Panthers,Big 12 vs Atlantic Coast
2,Charleston Southern Buccaneers,88,Clemson Tigers,27,,,2023-09-12T18:15:00,FALSE,,Atlantic Coast,Charleston Southern Buccaneers vs Clemson Tigers,Unknown
2,James Madison Dukes,126,Virginia Cavaliers,22,13,59.6,2023-09-12T16:00:00,FALSE,Sun Belt - East,Atlantic Coast,James Madison Dukes vs Virginia Cavaliers,Sun Belt - East vs Atlantic Coast
2,Southern Miss Golden Eagles,143,Florida State Seminoles,29,-45.6,77.3,2023-09-13T00:30:00,FALSE,Sun Belt - West,Atlantic Coast,Southern Miss Golden Eagles vs Florida State Seminoles,Sun Belt - West vs Atlantic Coast
2,South Carolina State Bulldogs,190,Georgia Tech Yellow Jackets,32,,,2023-09-12T17:00:00,FALSE,,Atlantic Coast,South Carolina State Bulldogs vs Georgia Tech Yellow Jackets,Unknown
2,Murray State Racers,240,Louisville Cardinals,24,-58.9,79.5,2023-09-10T23:30:00,FALSE,,Atlantic Coast,Murray State Racers vs Louisville Cardinals,Unknown
2,SMU Mustangs,1,Oklahoma Sooners,105,-25,100.8,2023-09-12T22:00:00,FALSE,American Athletic,Big 12,SMU Mustangs vs Oklahoma Sooners,American Athletic vs Big 12
2,Troy Trojans,333,Kansas State Wildcats,112,-24.3,75.1,2023-09-12T16:00:00,FALSE,Sun Belt - West,Big 12,Troy Trojans vs Kansas State Wildcats,Sun Belt - West vs Big 12
2,Houston Cougars,6,Rice Owls,146,14.7,77.3,2023-09-12T23:00:00,FALSE,Big 12,American Athletic,Houston Cougars vs Rice Owls,Big 12 vs American Athletic
2,Southern Utah Thunderbirds,78,BYU Cougars,336,,,2023-09-12T19:00:00,FALSE,,Big 12,Southern Utah Thunderbirds vs BYU Cougars,Unknown
2,Nicholls Colonels,302,TCU Horned Frogs,114,,,2023-09-13T00:00:00,FALSE,,Big 12,Nicholls Colonels vs TCU Horned Frogs,Unknown
2,Duquesne Dukes,51,West Virginia Mountaineers,107,,,2023-09-12T22:00:00,FALSE,,Big 12,Duquesne Dukes vs West Virginia Mountaineers,Unknown
2,UCF Knights,8,Boise State Broncos,215,7.6,84.6,2023-09-12T23:00:00,FALSE,Big 12,Mountain West,UCF Knights vs Boise State Broncos,Big 12 vs Mountain West
2,Miami (OH) RedHawks,182,UMass Minutemen,55,10.3,64.8,2023-09-12T19:30:00,FALSE,Mid-American - East,FBS Independents,Miami (OH) RedHawks vs UMass Minutemen,Mid-American - East vs FBS Independents
2,Marshall Thundering Herd,136,East Carolina Pirates,9,6.5,65.5,2023-09-12T20:00:00,FALSE,Sun Belt - East,American Athletic,Marshall Thundering Herd vs East Carolina Pirates,Sun Belt - East vs American Athletic
2,Memphis Tigers,7,Arkansas State Red Wolves,327,31.6,86.1,2023-09-12T23:00:00,FALSE,American Athletic,Sun Belt - West,Memphis Tigers vs Arkansas State Red Wolves,American Athletic vs Sun Belt - West
2,Ohio Bobcats,180,Florida Atlantic Owls,145,-6.6,90.5,2023-09-12T22:00:00,FALSE,Mid-American - East,American Athletic,Ohio Bobcats vs Florida Atlantic Owls,Mid-American - East vs American Athletic
2,Wagner Seahawks,223,Navy Midshipmen,258,,,2023-09-12T19:30:00,FALSE,,American Athletic,Wagner Seahawks vs Navy Midshipmen,Unknown
2,Texas State Bobcats,332,UTSA Roadrunners,147,-18.4,98.6,2023-09-12T19:30:00,FALSE,Sun Belt - West,American Athletic,Texas State Bobcats vs UTSA Roadrunners,Sun Belt - West vs American Athletic
2,UAB Blazers,134,Georgia Southern Eagles,329,-11,87.6,2023-09-12T22:00:00,FALSE,American Athletic,Sun Belt - East,UAB Blazers vs Georgia Southern Eagles,American Athletic vs Sun Belt - East
2,Florida A&M Rattlers,198,South Florida Bulls,11,,,2023-09-12T23:00:00,FALSE,,American Athletic,Florida A&M Rattlers vs South Florida Bulls,Unknown
2,Lamar Cardinals,303,UL Monroe Warhawks,326,,,2023-09-13T00:00:00,FALSE,,Sun Belt - West,Lamar Cardinals vs UL Monroe Warhawks,Unknown
2,Louisiana Ragin Cajuns,324,Old Dominion Monarchs,138,13,75.8,2023-09-12T22:00:00,FALSE,Sun Belt - West,Sun Belt - East,Louisiana Ragin Cajuns vs Old Dominion Monarchs,Sun Belt - West vs Sun Belt - East
2,SE Louisiana Lions,300,South Alabama Jaguars,330,,,2023-09-12T21:00:00,FALSE,,Sun Belt - West,SE Louisiana Lions vs South Alabama Jaguars,Unknown
2,Eastern Illinois Panthers,239,Bowling Green Falcons,181,,,2023-09-12T18:00:00,FALSE,,Mid-American - East,Eastern Illinois Panthers vs Bowling Green Falcons,Unknown
2,Morgan State Bears,199,Akron Zips,177,,,2023-09-12T22:00:00,FALSE,,Mid-American - East,Morgan State Bears vs Akron Zips,Unknown
2,Fordham Rams,53,Buffalo Bulls,179,,,2023-09-12T22:00:00,FALSE,,Mid-American - East,Fordham Rams vs Buffalo Bulls,Unknown
2,New Hampshire Wildcats,14,Central Michigan Chippewas,185,,,2023-09-12T17:30:00,FALSE,,Mid-American - West,New Hampshire Wildcats vs Central Michigan Chippewas,Unknown
2,Southern Illinois Salukis,205,Northern Illinois Huskies,186,,,2023-09-12T19:30:00,FALSE,,Mid-American - West,Southern Illinois Salukis vs Northern Illinois Huskies,Unknown
2,Texas Southern Tigers,304,Toledo Rockets,183,,,2023-09-12T19:30:00,FALSE,,Mid-American - West,Texas Southern Tigers vs Toledo Rockets,Unknown
2,Tennessee Tech Golden Eagles,234,New Mexico Lobos,214,,,2023-09-13T00:00:00,FALSE,,Mountain West,Tennessee Tech Golden Eagles vs New Mexico Lobos,Unknown
2,Cal Poly Mustangs,122,San Jose State Spartans,222,,,2023-09-12T20:00:00,FALSE,,Mountain West,Cal Poly Mustangs vs San Jose State Spartans,Unknown
2,Idaho Vandals,73,Nevada Wolf Pack,216,,,2023-09-12T23:00:00,FALSE,,Mountain West,Idaho Vandals vs Nevada Wolf Pack,Unknown
2,Portland State Vikings,76,Wyoming Cowboys,219,,,2023-09-12T20:00:00,FALSE,,Mountain West,Portland State Vikings vs Wyoming Cowboys,Unknown
2,Eastern Washington Eagles,70,Fresno State Bulldogs,213,,,2023-09-13T01:00:00,FALSE,,Mountain West,Eastern Washington Eagles vs Fresno State Bulldogs,Unknown
2,Idaho State Bengals,72,Utah State Aggies,220,,,2023-09-13T00:00:00,FALSE,,Mountain West,Idaho State Bengals vs Utah State Aggies,Unknown
2,Albany Great Danes,13,Hawaii Rainbow Warriors,115,,,2023-09-13T03:59:00,FALSE,,Mountain West,Albany Great Danes vs Hawaii Rainbow Warriors,Unknown
3,UTEP Miners,139,Arizona Wildcats,247,,,2023-09-15T03:00:00,FALSE,Conference USA,Pac-12,UTEP Miners vs Arizona Wildcats,Conference USA vs Pac-12
3,Virginia Cavaliers,22,Maryland Terrapins,92,,,2023-09-13T23:00:00,FALSE,Atlantic Coast,Big Ten - East,Virginia Cavaliers vs Maryland Terrapins,Atlantic Coast vs Big Ten - East
3,Washington Huskies,249,Michigan State Spartans,97,,,2023-09-14T21:00:00,FALSE,Pac-12,Big Ten - East,Washington Huskies vs Michigan State Spartans,Pac-12 vs Big Ten - East
3,Bowling Green Falcons,181,Michigan Wolverines,95,,,2023-09-14T23:30:00,FALSE,Mid-American - East,Big Ten - East,Bowling Green Falcons vs Michigan Wolverines,Mid-American - East vs Big Ten - East
3,Kansas State Wildcats,112,Missouri Tigers,280,,,2023-09-14T16:00:00,FALSE,Big 12,SEC - East,Kansas State Wildcats vs Missouri Tigers,Big 12 vs SEC - East
3,Georgia Tech Yellow Jackets,32,Ole Miss Rebels,274,,,2023-09-14T23:30:00,FALSE,Atlantic Coast,SEC - West,Georgia Tech Yellow Jackets vs Ole Miss Rebels,Atlantic Coast vs SEC - West
3,Northwestern Wildcats,100,Duke Blue Devils,26,,,2023-09-14T19:30:00,FALSE,Big Ten - West,Atlantic Coast,Northwestern Wildcats vs Duke Blue Devils,Big Ten - West vs Atlantic Coast
3,Minnesota Golden Gophers,104,North Carolina Tar Heels,21,,,2023-09-14T19:30:00,FALSE,Big Ten - West,Atlantic Coast,Minnesota Golden Gophers vs North Carolina Tar Heels,Big Ten - West vs Atlantic Coast
3,Northern Illinois Huskies,186,Nebraska Cornhuskers,99,,,2023-09-14T23:00:00,FALSE,Mid-American - West,Big Ten - West,Northern Illinois Huskies vs Nebraska Cornhuskers,Mid-American - West vs Big Ten - West
3,Virginia Tech Hokies,31,Rutgers Scarlet Knights,103,,,2023-09-14T19:30:00,FALSE,Atlantic Coast,Big Ten - East,Virginia Tech Hokies vs Rutgers Scarlet Knights,Atlantic Coast vs Big Ten - East
3,New Mexico State Aggies,344,New Mexico Lobos,214,,,2023-09-15T00:00:00,FALSE,Conference USA,Mountain West,New Mexico State Aggies vs New Mexico Lobos,Conference USA vs Mountain West
3,Western Kentucky Hilltoppers,144,Ohio State Buckeyes,98,,,2023-09-14T20:00:00,FALSE,Conference USA,Big Ten - East,Western Kentucky Hilltoppers vs Ohio State Buckeyes,Conference USA vs Big Ten - East
3,Samford Bulldogs,289,Auburn Tigers,279,,,2023-09-14T23:00:00,FALSE,,SEC - West,Samford Bulldogs vs Auburn Tigers,Unknown
3,Liberty Flames,84,Buffalo Bulls,179,,,2023-09-14T16:00:00,FALSE,Conference USA,Mid-American - East,Liberty Flames vs Buffalo Bulls,Conference USA vs Mid-American - East
3,Western Michigan Broncos,188,Iowa Hawkeyes,91,,,2023-09-14T19:30:00,FALSE,Mid-American - West,Big Ten - West,Western Michigan Broncos vs Iowa Hawkeyes,Mid-American - West vs Big Ten - West
3,North Texas Mean Green,141,Louisiana Tech Bulldogs,137,,,2023-09-14T23:00:00,FALSE,American Athletic,Conference USA,North Texas Mean Green vs Louisiana Tech Bulldogs,American Athletic vs Conference USA
3,Murray State Racers,240,Middle Tennessee Blue Raiders,135,,,2023-09-14T23:00:00,FALSE,,Conference USA,Murray State Racers vs Middle Tennessee Blue Raiders,Unknown
3,Vanderbilt Commodores,273,UNLV Rebels,218,,,2023-09-14T23:00:00,FALSE,SEC - East,Mountain West,Vanderbilt Commodores vs UNLV Rebels,SEC - East vs Mountain West
3,UL Monroe Warhawks,326,Texas A&M Aggies,270,,,2023-09-14T20:00:00,FALSE,Sun Belt - West,SEC - West,UL Monroe Warhawks vs Texas A&M Aggies,Sun Belt - West vs SEC - West
3,Syracuse Orange,30,Purdue Boilermakers,94,,,2023-09-14T23:30:00,FALSE,Atlantic Coast,Big Ten - West,Syracuse Orange vs Purdue Boilermakers,Atlantic Coast vs Big Ten - West
3,Army Black Knights,263,UTSA Roadrunners,147,,,2023-09-13T23:00:00,FALSE,FBS Independents,American Athletic,Army Black Knights vs UTSA Roadrunners,FBS Independents vs American Athletic
3,Georgia Southern Eagles,329,Wisconsin Badgers,96,,,2023-09-14T16:00:00,FALSE,Sun Belt - East,Big Ten - West,Georgia Southern Eagles vs Wisconsin Badgers,Sun Belt - East vs Big Ten - West
3,LSU Tigers,269,Mississippi State Bulldogs,278,,,2023-09-14T16:00:00,FALSE,SEC - West,SEC - West,LSU Tigers vs Mississippi State Bulldogs,SEC - West vs SEC - West
3,Penn State Nittany Lions,101,Illinois Fighting Illini,102,,,2023-09-14T16:00:00,FALSE,Big Ten - East,Big Ten - West,Penn State Nittany Lions vs Illinois Fighting Illini,Big Ten - East vs Big Ten - West
3,Florida International Panthers,140,UConn Huskies,3,,,2023-09-14T19:30:00,FALSE,Conference USA,FBS Independents,Florida International Panthers vs UConn Huskies,Conference USA vs FBS Independents
3,Tennessee Volunteers,277,Florida Gators,271,,,2023-09-14T23:00:00,FALSE,SEC - East,SEC - East,Tennessee Volunteers vs Florida Gators,SEC - East vs SEC - East
3,Alabama Crimson Tide,275,South Florida Bulls,11,,,2023-09-14T19:30:00,FALSE,SEC - West,American Athletic,Alabama Crimson Tide vs South Florida Bulls,SEC - West vs American Athletic
3,South Carolina Gamecocks,267,Georgia Bulldogs,272,,,2023-09-14T19:30:00,FALSE,SEC - East,SEC - East,South Carolina Gamecocks vs Georgia Bulldogs,SEC - East vs SEC - East
3,BYU Cougars,336,Arkansas Razorbacks,276,,,2023-09-14T23:30:00,FALSE,Big 12,SEC - West,BYU Cougars vs Arkansas Razorbacks,Big 12 vs SEC - West
3,Akron Zips,177,Kentucky Wildcats,268,,,2023-09-14T23:30:00,FALSE,Mid-American - East,SEC - East,Akron Zips vs Kentucky Wildcats,Mid-American - East vs SEC - East
3,Indiana Hoosiers,93,Louisville Cardinals,24,,,2023-09-14T16:00:00,TRUE,Big Ten - East,Atlantic Coast,Indiana Hoosiers vs Louisville Cardinals,Big Ten - East vs Atlantic Coast
3,San Diego State Aztecs,212,Oregon State Beavers,252,,,2023-09-14T19:30:00,FALSE,Mountain West,Pac-12,San Diego State Aztecs vs Oregon State Beavers,Mountain West vs Pac-12
3,Sacramento State Hornets,77,Stanford Cardinal,254,,,2023-09-15T00:00:00,FALSE,,Pac-12,Sacramento State Hornets vs Stanford Cardinal,Unknown
3,Hawaii Rainbow Warriors,115,Oregon Ducks,245,,,2023-09-15T00:00:00,FALSE,Mountain West,Pac-12,Hawaii Rainbow Warriors vs Oregon Ducks,Mountain West vs Pac-12
3,Idaho Vandals,73,California Golden Bears,251,,,2023-09-14T20:00:00,FALSE,,Pac-12,Idaho Vandals vs California Golden Bears,Unknown
3,Weber State Wildcats,69,Utah Utes,248,,,2023-09-14T18:00:00,FALSE,,Pac-12,Weber State Wildcats vs Utah Utes,Unknown
3,North Carolina Central Eagles,197,UCLA Bruins,253,,,2023-09-14T21:00:00,FALSE,,Pac-12,North Carolina Central Eagles vs UCLA Bruins,Unknown
3,Northern Colorado Bears,75,Washington State Cougars,256,,,2023-09-14T21:00:00,FALSE,,Pac-12,Northern Colorado Bears vs Washington State Cougars,Unknown
3,Colorado State Rams,217,Colorado Buffaloes,250,,,2023-09-15T02:00:00,FALSE,Mountain West,Pac-12,Colorado State Rams vs Colorado Buffaloes,Mountain West vs Pac-12
3,Fresno State Bulldogs,213,Arizona State Sun Devils,255,,,2023-09-15T02:30:00,FALSE,Mountain West,Pac-12,Fresno State Bulldogs vs Arizona State Sun Devils,Mountain West vs Pac-12
3,Central Michigan Chippewas,185,Notre Dame Fighting Irish,25,,,2023-09-14T18:30:00,FALSE,Mid-American - West,FBS Independents,Central Michigan Chippewas vs Notre Dame Fighting Irish,Mid-American - West vs FBS Independents
3,Florida State Seminoles,29,Boston College Eagles,35,,,2023-09-14T16:00:00,FALSE,Atlantic Coast,Atlantic Coast,Florida State Seminoles vs Boston College Eagles,Atlantic Coast vs Atlantic Coast
3,VMI Keydets,290,NC State Wolfpack,33,,,2023-09-14T18:00:00,FALSE,,Atlantic Coast,VMI Keydets vs NC State Wolfpack,Unknown
3,Florida Atlantic Owls,145,Clemson Tigers,27,,,2023-09-15T00:00:00,FALSE,American Athletic,Atlantic Coast,Florida Atlantic Owls vs Clemson Tigers,American Athletic vs Atlantic Coast
3,Bethune-Cookman Wildcats,192,Miami Hurricanes,23,,,2023-09-12T23:30:00,FALSE,,Atlantic Coast,Bethune-Cookman Wildcats vs Miami Hurricanes,Unknown
3,Pittsburgh Panthers,28,West Virginia Mountaineers,107,,,2023-09-14T23:30:00,FALSE,Atlantic Coast,Big 12,Pittsburgh Panthers vs West Virginia Mountaineers,Atlantic Coast vs Big 12
3,Wake Forest Demon Deacons,34,Old Dominion Monarchs,138,,,2023-09-14T16:00:00,FALSE,Atlantic Coast,Sun Belt - East,Wake Forest Demon Deacons vs Old Dominion Monarchs,Atlantic Coast vs Sun Belt - East
3,Iowa State Cyclones,110,Ohio Bobcats,180,,,2023-09-14T16:00:00,FALSE,Big 12,Mid-American - East,Iowa State Cyclones vs Ohio Bobcats,Big 12 vs Mid-American - East
3,South Alabama Jaguars,330,Oklahoma State Cowboys,113,,,2023-09-14T23:00:00,FALSE,Sun Belt - West,Big 12,South Alabama Jaguars vs Oklahoma State Cowboys,Sun Belt - West vs Big 12
3,Oklahoma Sooners,105,Tulsa Golden Hurricane,5,,,2023-09-14T19:30:00,FALSE,Big 12,American Athletic,Oklahoma Sooners vs Tulsa Golden Hurricane,Big 12 vs American Athletic
3,Villanova Wildcats,58,UCF Knights,8,,,2023-09-14T22:30:00,FALSE,,Big 12,Villanova Wildcats vs UCF Knights,Unknown
3,Miami (OH) RedHawks,182,Cincinnati Bearcats,4,,,2023-09-14T23:00:00,FALSE,Mid-American - East,Big 12,Miami (OH) RedHawks vs Cincinnati Bearcats,Mid-American - East vs Big 12
3,Long Island University Sharks,229,Baylor Bears,108,,,2023-09-14T16:00:00,FALSE,,Big 12,Long Island University Sharks vs Baylor Bears,Unknown
3,Kansas Jayhawks,106,Nevada Wolf Pack,216,,,2023-09-15T02:30:00,FALSE,Big 12,Mountain West,Kansas Jayhawks vs Nevada Wolf Pack,Big 12 vs Mountain West
3,TCU Horned Frogs,114,Houston Cougars,6,,,2023-09-15T00:00:00,FALSE,Big 12,Big 12,TCU Horned Frogs vs Houston Cougars,Big 12 vs Big 12
3,Wyoming Cowboys,219,Texas Longhorns,109,,,2023-09-15T00:00:00,FALSE,Mountain West,Big 12,Wyoming Cowboys vs Texas Longhorns,Mountain West vs Big 12
3,Tarleton Texans,1024,Texas Tech Red Raiders,111,,,2023-09-14T23:00:00,FALSE,,Big 12,Tarleton Texans vs Texas Tech Red Raiders,Unknown
3,UMass Minutemen,55,Eastern Michigan Eagles,187,,,2023-09-14T18:00:00,FALSE,FBS Independents,Mid-American - West,UMass Minutemen vs Eastern Michigan Eagles,FBS Independents vs Mid-American - West
3,East Carolina Pirates,9,Appalachian State Mountaineers,331,,,2023-09-14T19:30:00,FALSE,American Athletic,Sun Belt - East,East Carolina Pirates vs Appalachian State Mountaineers,American Athletic vs Sun Belt - East
3,Norfolk State Spartans,191,Temple Owls,2,,,2023-09-14T18:00:00,FALSE,,American Athletic,Norfolk State Spartans vs Temple Owls,Unknown
3,Navy Midshipmen,258,Memphis Tigers,7,,,2023-09-12T23:30:00,FALSE,American Athletic,American Athletic,Navy Midshipmen vs Memphis Tigers,American Athletic vs American Athletic
3,Georgia State Panthers,328,Charlotte 49ers,142,,,2023-09-14T22:00:00,FALSE,Sun Belt - East,American Athletic,Georgia State Panthers vs Charlotte 49ers,Sun Belt - East vs American Athletic
3,Prairie View A&M Panthers,313,SMU Mustangs,1,,,2023-09-14T23:00:00,FALSE,,American Athletic,Prairie View A&M Panthers vs SMU Mustangs,Unknown
3,Tulane Green Wave,10,Southern Miss Golden Eagles,143,,,2023-09-14T20:00:00,FALSE,American Athletic,Sun Belt - West,Tulane Green Wave vs Southern Miss Golden Eagles,American Athletic vs Sun Belt - West
3,Louisiana Ragin Cajuns,324,UAB Blazers,134,,,2023-09-14T23:00:00,FALSE,Sun Belt - West,American Athletic,Louisiana Ragin Cajuns vs UAB Blazers,Sun Belt - West vs American Athletic
3,Texas Southern Tigers,304,Rice Owls,146,,,2023-09-14T23:00:00,FALSE,,American Athletic,Texas Southern Tigers vs Rice Owls,Unknown
3,Stony Brook Seawolves,12,Arkansas State Red Wolves,327,,,2023-09-14T23:00:00,FALSE,,Sun Belt - West,Stony Brook Seawolves vs Arkansas State Red Wolves,Unknown
3,James Madison Dukes,126,Troy Trojans,333,,,2023-09-14T23:00:00,FALSE,Sun Belt - East,Sun Belt - West,James Madison Dukes vs Troy Trojans,Sun Belt - East vs Sun Belt - West
3,Duquesne Dukes,51,Coastal Carolina Chanticleers,81,,,2023-09-14T23:00:00,FALSE,,Sun Belt - East,Duquesne Dukes vs Coastal Carolina Chanticleers,Unknown
3,Jackson State Tigers,306,Texas State Bobcats,332,,,2023-09-15T00:30:00,FALSE,,Sun Belt - West,Jackson State Tigers vs Texas State Bobcats,Unknown
3,Indiana State Sycamores,207,Ball State Cardinals,184,,,2023-09-14T18:00:00,FALSE,,Mid-American - West,Indiana State Sycamores vs Ball State Cardinals,Unknown
3,Central Connecticut Blue Devils,232,Kent State Golden Flashes,178,,,2023-09-14T16:00:00,FALSE,,Mid-American - East,Central Connecticut Blue Devils vs Kent State Golden Flashes,Unknown
3,San Jose State Spartans,222,Toledo Rockets,183,,,2023-09-14T23:00:00,FALSE,Mountain West,Mid-American - West,San Jose State Spartans vs Toledo Rockets,Mountain West vs Mid-American - West
3,Utah State Aggies,220,Air Force Falcons,221,,,2023-09-14T00:00:00,FALSE,Mountain West,Mountain West,Utah State Aggies vs Air Force Falcons,Mountain West vs Mountain West
3,North Dakota Fighting Hawks,71,Boise State Broncos,215,,,2023-09-14T16:00:00,FALSE,,Mountain West,North Dakota Fighting Hawks vs Boise State Broncos,Unknown
4,Maryland Terrapins,92,Michigan State Spartans,97,,,2023-09-24T19:30:00,FALSE,Big Ten - East,Big Ten - East,Maryland Terrapins vs Michigan State Spartans,Big Ten - East vs Big Ten - East
4,Rutgers Scarlet Knights,103,Michigan Wolverines,95,,,2023-09-24T16:00:00,FALSE,Big Ten - East,Big Ten - East,Rutgers Scarlet Knights vs Michigan Wolverines,Big Ten - East vs Big Ten - East
4,Louisiana Tech Bulldogs,137,Nebraska Cornhuskers,99,,,,FALSE,Conference USA,Big Ten - West,Louisiana Tech Bulldogs vs Nebraska Cornhuskers,Conference USA vs Big Ten - West
4,Army Black Knights,263,Syracuse Orange,30,,,,FALSE,FBS Independents,Atlantic Coast,Army Black Knights vs Syracuse Orange,FBS Independents vs Atlantic Coast
4,Iowa Hawkeyes,91,Penn State Nittany Lions,101,,,2023-09-24T23:30:00,FALSE,Big Ten - West,Big Ten - East,Iowa Hawkeyes vs Penn State Nittany Lions,Big Ten - West vs Big Ten - East
4,Missouri Tigers,280,Memphis Tigers,7,,,,TRUE,SEC - East,American Athletic,Missouri Tigers vs Memphis Tigers,SEC - East vs American Athletic
4,Kentucky Wildcats,268,Vanderbilt Commodores,273,,,,FALSE,SEC - East,SEC - East,Kentucky Wildcats vs Vanderbilt Commodores,SEC - East vs SEC - East
4,Colorado State Rams,217,Middle Tennessee Blue Raiders,135,,,2023-09-24T23:00:00,FALSE,Mountain West,Conference USA,Colorado State Rams vs Middle Tennessee Blue Raiders,Mountain West vs Conference USA
4,Auburn Tigers,279,Texas A&M Aggies,270,,,,FALSE,SEC - West,SEC - West,Auburn Tigers vs Texas A&M Aggies,SEC - West vs SEC - West
4,Sam Houston Bearkats,295,Houston Cougars,6,,,2023-09-24T23:00:00,FALSE,Conference USA,Big 12,Sam Houston Bearkats vs Houston Cougars,Conference USA vs Big 12
4,Wisconsin Badgers,96,Purdue Boilermakers,94,,,2023-09-23T23:00:00,FALSE,Big Ten - West,Big Ten - West,Wisconsin Badgers vs Purdue Boilermakers,Big Ten - West vs Big Ten - West
4,Mississippi State Bulldogs,278,South Carolina Gamecocks,267,,,,FALSE,SEC - West,SEC - East,Mississippi State Bulldogs vs South Carolina Gamecocks,SEC - West vs SEC - East
4,UTSA Roadrunners,147,Tennessee Volunteers,277,,,,FALSE,American Athletic,SEC - East,UTSA Roadrunners vs Tennessee Volunteers,American Athletic vs SEC - East
4,UNLV Rebels,218,UTEP Miners,139,,,2023-09-25T01:00:00,FALSE,Mountain West,Conference USA,UNLV Rebels vs UTEP Miners,Mountain West vs Conference USA
4,Western Kentucky Hilltoppers,144,Troy Trojans,333,,,2023-09-24T23:00:00,FALSE,Conference USA,Sun Belt - West,Western Kentucky Hilltoppers vs Troy Trojans,Conference USA vs Sun Belt - West
4,Ole Miss Rebels,274,Alabama Crimson Tide,275,,,,FALSE,SEC - West,SEC - West,Ole Miss Rebels vs Alabama Crimson Tide,SEC - West vs SEC - West
4,Florida Atlantic Owls,145,Illinois Fighting Illini,102,,,,FALSE,American Athletic,Big Ten - West,Florida Atlantic Owls vs Illinois Fighting Illini,American Athletic vs Big Ten - West
4,Duke Blue Devils,26,UConn Huskies,3,,,2023-09-24T19:30:00,FALSE,Atlantic Coast,FBS Independents,Duke Blue Devils vs UConn Huskies,Atlantic Coast vs FBS Independents
4,Eastern Michigan Eagles,187,Jacksonville State Gamecocks,238,,,2023-09-24T21:00:00,FALSE,Mid-American - West,Conference USA,Eastern Michigan Eagles vs Jacksonville State Gamecocks,Mid-American - West vs Conference USA
4,Charlotte 49ers,142,Florida Gators,271,,,2023-09-24T23:00:00,FALSE,American Athletic,SEC - East,Charlotte 49ers vs Florida Gators,American Athletic vs SEC - East
4,UAB Blazers,134,Georgia Bulldogs,272,,,,FALSE,American Athletic,SEC - East,UAB Blazers vs Georgia Bulldogs,American Athletic vs SEC - East
4,New Mexico State Aggies,344,Hawaii Rainbow Warriors,115,,,2023-09-25T03:59:00,FALSE,Conference USA,Mountain West,New Mexico State Aggies vs Hawaii Rainbow Warriors,Conference USA vs Mountain West
4,Minnesota Golden Gophers,104,Northwestern Wildcats,100,,,,FALSE,Big Ten - West,Big Ten - West,Minnesota Golden Gophers vs Northwestern Wildcats,Big Ten - West vs Big Ten - West
4,Akron Zips,177,Indiana Hoosiers,93,,,,FALSE,Mid-American - East,Big Ten - East,Akron Zips vs Indiana Hoosiers,Mid-American - East vs Big Ten - East
4,Arkansas Razorbacks,276,LSU Tigers,269,,,,FALSE,SEC - West,SEC - West,Arkansas Razorbacks vs LSU Tigers,SEC - West vs SEC - West
4,Liberty Flames,84,Florida International Panthers,140,,,2023-09-24T22:30:00,FALSE,Conference USA,Conference USA,Liberty Flames vs Florida International Panthers,Conference USA vs Conference USA
4,Ohio State Buckeyes,98,Notre Dame Fighting Irish,25,,,2023-09-24T23:30:00,FALSE,Big Ten - East,FBS Independents,Ohio State Buckeyes vs Notre Dame Fighting Irish,Big Ten - East vs FBS Independents
4,Arizona Wildcats,247,Stanford Cardinal,254,,,,FALSE,Pac-12,Pac-12,Arizona Wildcats vs Stanford Cardinal,Pac-12 vs Pac-12
4,Colorado Buffaloes,250,Oregon Ducks,245,,,,FALSE,Pac-12,Pac-12,Colorado Buffaloes vs Oregon Ducks,Pac-12 vs Pac-12
4,UCLA Bruins,253,Utah Utes,248,,,,FALSE,Pac-12,Pac-12,UCLA Bruins vs Utah Utes,Pac-12 vs Pac-12
4,California Golden Bears,251,Washington Huskies,249,,,,FALSE,Pac-12,Pac-12,California Golden Bears vs Washington Huskies,Pac-12 vs Pac-12
4,Oregon State Beavers,252,Washington State Cougars,256,,,,FALSE,Pac-12,Pac-12,Oregon State Beavers vs Washington State Cougars,Pac-12 vs Pac-12
4,USC Trojans,246,Arizona State Sun Devils,255,,,,FALSE,Pac-12,Pac-12,USC Trojans vs Arizona State Sun Devils,Pac-12 vs Pac-12
4,Georgia Tech Yellow Jackets,32,Wake Forest Demon Deacons,34,,,,FALSE,Atlantic Coast,Atlantic Coast,Georgia Tech Yellow Jackets vs Wake Forest Demon Deacons,Atlantic Coast vs Atlantic Coast
4,Miami Hurricanes,23,Temple Owls,2,,,,FALSE,Atlantic Coast,American Athletic,Miami Hurricanes vs Temple Owls,Atlantic Coast vs American Athletic
4,North Carolina Tar Heels,21,Pittsburgh Panthers,28,,,,FALSE,Atlantic Coast,Atlantic Coast,North Carolina Tar Heels vs Pittsburgh Panthers,Atlantic Coast vs Atlantic Coast
